position,CM
minutes,-0.4388
passes_completed,-0.2049
passes,-0.2239
dribbles_completed,0.8248
dribbles,0.5681
passes_completed_short,-0.2326
passes_short,-0.2247
passes_completed_medium,-0.1474
passes_medium,-0.168
passes_completed_long,-0.2178
passes_long,-0.234
passes_total_distance,-0.2008
passes_free_kicks,-0.1916
through_balls,0.9945
passes_pressure,-0.1256
passes_switches,0.0951
crosses,-0.0057
corner_kicks,0.9526
passes_intercepted,-0.0588
passes_blocked,-0.0993
dispossessed,0.3543
goals,0.5824
assists,0.1146
pens_made,-0.2258
pens_att,0.3272
shots_total,0.8679
shots_on_target,0.8144
sca,0.8511
gca,0.3165
xg,0.1713
crosses_into_penalty_area,0.1933
passes_into_final_third,-0.1113
passes_into_penalty_area,0.7211
progressive_passes,0.137
carry_progressive_distance,-0.0068
assisted_shots,0.5096
fouled,0.5753
pens_won,3.042
tackles,-0.4558
interceptions,-0.696
blocks,-0.5524
tackles_won,-0.3958
dribble_tackles,-0.3734
dribbles_vs,-0.2004
pressures,-0.2219
pressure_regains,-0.1976
clearances,-0.5283
errors,-0.5331
aerials_won,-0.4367
aerials_lost,-0.2621
ball_recoveries,-0.4293
pens_conceded,-0.4889
fouls,-0.0582
cards_yellow_red,2.2462
