position,FW
minutes,-0.4503
passes_completed,-0.4418
passes,-0.4662
dribbles_completed,0.2458
dribbles,0.1264
passes_completed_short,-0.2596
passes_short,-0.256
passes_completed_medium,-0.508
passes_medium,-0.518
passes_completed_long,-0.4972
passes_long,-0.4916
passes_total_distance,-0.4966
passes_free_kicks,-0.5052
through_balls,-0.2865
passes_pressure,-0.3711
passes_switches,-0.3793
crosses,-0.2788
corner_kicks,-0.2996
passes_intercepted,0.0207
passes_blocked,-0.3235
dispossessed,-0.1985
goals,-0.4721
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3867
shots_on_target,-0.4229
sca,-0.2626
gca,0.1062
xg,-0.393
crosses_into_penalty_area,-0.2735
passes_into_final_third,-0.4557
passes_into_penalty_area,-0.3154
progressive_passes,-0.4171
carry_progressive_distance,-0.274
assisted_shots,-0.2891
fouled,0.042
pens_won,-0.3681
tackles,-0.5876
interceptions,-0.518
blocks,-0.3822
tackles_won,-0.6017
dribble_tackles,-0.4804
dribbles_vs,-0.5055
pressures,-0.2564
pressure_regains,-0.3952
clearances,-0.5899
errors,-0.5331
aerials_won,-0.6217
aerials_lost,-0.6987
ball_recoveries,-0.5189
pens_conceded,0.7569
fouls,-0.7302
cards_yellow_red,-0.3235
