position,LW
minutes,-0.0014
passes_completed,0.1997
passes,0.1926
dribbles_completed,0.7745
dribbles,0.6138
passes_completed_short,0.3686
passes_short,0.3492
passes_completed_medium,0.1804
passes_medium,0.1901
passes_completed_long,-0.1713
passes_long,-0.1287
passes_total_distance,0.0905
passes_free_kicks,-0.3761
through_balls,-0.5
passes_pressure,0.4048
passes_switches,0.1498
crosses,0.4131
corner_kicks,-0.3242
passes_intercepted,0.3781
passes_blocked,0.3742
dispossessed,0.2101
goals,-0.2085
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.0642
shots_on_target,-0.1651
sca,-0.2626
gca,-0.4198
xg,-0.176
crosses_into_penalty_area,0.3801
passes_into_final_third,-0.0741
passes_into_penalty_area,-0.0106
progressive_passes,0.0678
carry_progressive_distance,0.6456
assisted_shots,-0.2065
fouled,-0.0342
pens_won,-0.3681
tackles,0.8997
interceptions,0.7998
blocks,0.2986
tackles_won,0.4575
dribble_tackles,1.2843
dribbles_vs,0.5243
pressures,0.1605
pressure_regains,0.2766
clearances,0.4266
errors,-0.5331
aerials_won,-0.0111
aerials_lost,-0.1581
ball_recoveries,0.1423
pens_conceded,0.7569
fouls,-0.0851
cards_yellow_red,-0.3235
