position,LW
minutes,-1.0098
passes_completed,-0.8406
passes,-0.8855
dribbles_completed,-0.6103
dribbles,-0.6198
passes_completed_short,-0.8152
passes_short,-0.8392
passes_completed_medium,-0.7902
passes_medium,-0.821
passes_completed_long,-0.7207
passes_long,-0.7355
passes_total_distance,-0.8201
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.9059
passes_switches,-0.7076
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.8531
passes_blocked,-0.8219
dispossessed,-0.6792
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.5775
sca,-0.675
gca,-0.525
xg,-0.4943
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7256
passes_into_penalty_area,-0.6203
progressive_passes,-0.7634
carry_progressive_distance,-0.8304
assisted_shots,-0.6747
fouled,-0.7453
pens_won,-0.3681
tackles,-0.7759
interceptions,-0.7317
blocks,-0.8928
tackles_won,-0.7782
dribble_tackles,-0.7477
dribbles_vs,-0.8107
pressures,-0.8786
pressure_regains,-0.8852
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6772
aerials_lost,-0.6779
ball_recoveries,-0.9
pens_conceded,-0.4889
fouls,-0.8377
cards_yellow_red,-0.3235
