position,CB
minutes,0.0117
passes_completed,0.2731
passes,0.3256
dribbles_completed,0.4472
dribbles,0.5224
passes_completed_short,0.2711
passes_short,0.2977
passes_completed_medium,0.3552
passes_medium,0.3878
passes_completed_long,0.0196
passes_long,0.0819
passes_total_distance,0.2258
passes_free_kicks,-0.2101
through_balls,-0.2865
passes_pressure,0.453
passes_switches,-0.2515
crosses,-0.0603
corner_kicks,-0.2751
passes_intercepted,0.9739
passes_blocked,1.1466
dispossessed,-0.0062
goals,-0.3403
assists,-0.1163
pens_made,-0.2258
pens_att,0.3272
shots_total,-0.3279
shots_on_target,-0.526
sca,-0.0563
gca,-0.3146
xg,-0.2773
crosses_into_penalty_area,-0.2735
passes_into_final_third,0.3447
passes_into_penalty_area,-0.3459
progressive_passes,0.3535
carry_progressive_distance,0.607
assisted_shots,-0.1239
fouled,-0.1104
pens_won,-0.3681
tackles,0.6173
interceptions,0.6218
blocks,1.2347
tackles_won,0.3692
dribble_tackles,1.0169
dribbles_vs,0.3718
pressures,0.0266
pressure_regains,0.2213
clearances,0.3855
errors,1.0334
aerials_won,-0.0481
aerials_lost,-0.0749
ball_recoveries,0.3926
pens_conceded,2.0027
fouls,0.2912
cards_yellow_red,2.2462
