position,CB
minutes,-0.5955
passes_completed,-0.5143
passes,-0.5317
dribbles_completed,-0.5599
dribbles,-0.5284
passes_completed_short,-0.5685
passes_short,-0.5982
passes_completed_medium,-0.4369
passes_medium,-0.4613
passes_completed_long,-0.4041
passes_long,-0.3531
passes_total_distance,-0.4849
passes_free_kicks,-0.1916
through_balls,-0.5
passes_pressure,-0.4851
passes_switches,-0.5982
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.498
dispossessed,-0.6792
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.526
sca,-0.6613
gca,-0.525
xg,-0.4798
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4278
passes_into_penalty_area,-0.5898
progressive_passes,-0.5123
carry_progressive_distance,-0.5906
assisted_shots,-0.6472
fouled,-0.4913
pens_won,-0.3681
tackles,-0.324
interceptions,-0.4823
blocks,-0.3822
tackles_won,-0.4252
dribble_tackles,-0.2665
dribbles_vs,-0.5437
pressures,-0.5934
pressure_regains,-0.5533
clearances,-0.1895
errors,-0.5331
aerials_won,-0.4182
aerials_lost,-0.5531
ball_recoveries,-0.4741
pens_conceded,0.7569
fouls,-0.4883
cards_yellow_red,-0.3235
