position,GK
minutes,2.4758
passes_completed,0.6777
passes,1.1076
dribbles_completed,-0.6354
dribbles,-0.635
passes_completed_short,-0.3964
passes_short,-0.4584
passes_completed_medium,0.6338
passes_medium,0.4672
passes_completed_long,3.0786
passes_long,4.3903
passes_total_distance,1.7709
passes_free_kicks,4.9539
through_balls,-0.2865
passes_pressure,0.2382
passes_switches,0.7883
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.456
passes_blocked,-0.498
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.5375
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.1207
passes_into_penalty_area,-0.4678
progressive_passes,-0.772
carry_progressive_distance,0.1936
assisted_shots,-0.5645
fouled,-0.3897
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7535
pressures,-0.8937
pressure_regains,-0.9089
clearances,-0.5386
errors,2.5999
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,1.1622
pens_conceded,3.2486
fouls,-0.8108
cards_yellow_red,-0.3235
