position,LM
minutes,-0.9279
passes_completed,-0.779
passes,-0.8068
dribbles_completed,-0.3333
dribbles,-0.3609
passes_completed_short,-0.7737
passes_short,-0.7638
passes_completed_medium,-0.7265
passes_medium,-0.753
passes_completed_long,-0.6415
passes_long,-0.6606
passes_total_distance,-0.7497
passes_free_kicks,-0.5789
through_balls,-0.5
passes_pressure,-0.7875
passes_switches,-0.6164
crosses,-0.4973
corner_kicks,-0.2014
passes_intercepted,-0.6546
passes_blocked,-0.7222
dispossessed,-0.5831
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5239
shots_on_target,-0.3713
sca,-0.62
gca,-0.6302
xg,-0.4509
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6884
passes_into_penalty_area,-0.4983
progressive_passes,-0.6681
carry_progressive_distance,-0.6797
assisted_shots,-0.5645
fouled,-0.7453
pens_won,-0.3681
tackles,-0.7947
interceptions,-0.8029
blocks,-0.8502
tackles_won,-0.8076
dribble_tackles,-0.6943
dribbles_vs,-0.6962
pressures,-0.7576
pressure_regains,-0.7904
clearances,-0.5899
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.6779
ball_recoveries,-0.7954
pens_conceded,-0.4889
fouls,-0.8377
cards_yellow_red,-0.3235
