position,DM
minutes,-0.6949
passes_completed,-0.575
passes,-0.6041
dribbles_completed,-0.5851
dribbles,-0.5741
passes_completed_short,-0.5415
passes_short,-0.5412
passes_completed_medium,-0.5316
passes_medium,-0.5358
passes_completed_long,-0.5531
passes_long,-0.5831
passes_total_distance,-0.5805
passes_free_kicks,-0.3761
through_balls,-0.5
passes_pressure,-0.5552
passes_switches,-0.6164
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.4162
passes_blocked,-0.6973
dispossessed,-0.6071
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4259
shots_on_target,-0.526
sca,-0.5513
gca,-0.4198
xg,-0.4509
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3999
passes_into_penalty_area,-0.5288
progressive_passes,-0.4344
carry_progressive_distance,-0.7214
assisted_shots,-0.5645
fouled,-0.4659
pens_won,0.7686
tackles,-0.437
interceptions,-0.0193
blocks,-0.4886
tackles_won,-0.4546
dribble_tackles,-0.3199
dribbles_vs,-0.4483
pressures,-0.5697
pressure_regains,-0.49
clearances,-0.3229
errors,-0.5331
aerials_won,0.0999
aerials_lost,-0.4076
ball_recoveries,-0.2873
pens_conceded,-0.4889
fouls,-0.4614
cards_yellow_red,2.2462
