position,AM
minutes,1.9275
passes_completed,2.0467
passes,2.2783
dribbles_completed,1.4039
dribbles,1.3295
passes_completed_short,2.73
passes_short,2.7353
passes_completed_medium,1.3969
passes_medium,1.5772
passes_completed_long,1.3326
passes_long,1.7471
passes_total_distance,1.7127
passes_free_kicks,1.9662
through_balls,1.208
passes_pressure,2.9911
passes_switches,3.1599
crosses,3.017
corner_kicks,4.6846
passes_intercepted,2.6024
passes_blocked,3.2397
dispossessed,2.7339
goals,0.7142
assists,0.8072
pens_made,1.1384
pens_att,0.8987
shots_total,1.3188
shots_on_target,0.8144
sca,2.2671
gca,1.1581
xg,0.3883
crosses_into_penalty_area,1.7807
passes_into_final_third,2.7366
passes_into_penalty_area,1.9405
progressive_passes,2.5525
carry_progressive_distance,1.5668
assisted_shots,2.9332
fouled,0.2706
pens_won,-0.3681
tackles,2.7259
interceptions,1.5834
blocks,2.4261
tackles_won,2.5169
dribble_tackles,2.0864
dribbles_vs,2.5268
pressures,2.5217
pressure_regains,2.5608
clearances,0.3547
errors,-0.5331
aerials_won,0.0259
aerials_lost,0.6943
ball_recoveries,2.5407
pens_conceded,-0.4889
fouls,0.8557
cards_yellow_red,2.2462
