position,GK
minutes,2.1645
passes_completed,0.7856
passes,1.3653
dribbles_completed,-0.6606
dribbles,-0.6655
passes_completed_short,-0.4752
passes_short,-0.5301
passes_completed_medium,0.3388
passes_medium,0.1869
passes_completed_long,4.5871
passes_long,6.0112
passes_total_distance,2.3904
passes_free_kicks,4.3821
through_balls,-0.5
passes_pressure,0.3347
passes_switches,0.5876
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.6475
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.5925
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.2137
passes_into_penalty_area,-0.6507
progressive_passes,-0.7807
carry_progressive_distance,0.7402
assisted_shots,-0.6472
fouled,-0.4405
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7535
pressures,-0.9002
pressure_regains,-0.9089
clearances,-0.5694
errors,2.5999
aerials_won,-0.6772
aerials_lost,-0.7402
ball_recoveries,0.8371
pens_conceded,-0.4889
fouls,-0.8915
cards_yellow_red,-0.3235
