position,CB
minutes,-0.4953
passes_completed,-0.5093
passes,-0.5456
dribbles_completed,-0.6354
dribbles,-0.635
passes_completed_short,-0.5996
passes_short,-0.6111
passes_completed_medium,-0.446
passes_medium,-0.4872
passes_completed_long,-0.2597
passes_long,-0.3088
passes_total_distance,-0.4319
passes_free_kicks,-0.3761
through_balls,-0.2865
passes_pressure,-0.6209
passes_switches,-0.1603
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.7471
dispossessed,-0.6552
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6613
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5395
passes_into_penalty_area,-0.5288
progressive_passes,-0.5729
carry_progressive_distance,-0.5924
assisted_shots,-0.6472
fouled,-0.6183
pens_won,-0.3681
tackles,-0.4935
interceptions,-0.0906
blocks,-0.1907
tackles_won,-0.5723
dribble_tackles,-0.5873
dribbles_vs,-0.6962
pressures,-0.6928
pressure_regains,-0.6165
clearances,0.406
errors,0.2502
aerials_won,-0.3627
aerials_lost,-0.4492
ball_recoveries,-0.5115
pens_conceded,-0.4889
fouls,-0.5689
cards_yellow_red,2.2462
