position,GK
minutes,1.1867
passes_completed,0.026
passes,0.3604
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.6037
passes_short,-0.6497
passes_completed_medium,0.0038
passes_medium,-0.1113
passes_completed_long,1.5561
passes_long,2.7113
passes_total_distance,0.7565
passes_free_kicks,4.3453
through_balls,-0.5
passes_pressure,-0.4807
passes_switches,-0.1056
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.6475
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.565
gca,-0.525
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3812
passes_into_penalty_area,-0.5898
progressive_passes,-0.7807
carry_progressive_distance,-0.2704
assisted_shots,-0.537
fouled,-0.5167
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7916
pressures,-0.9002
pressure_regains,-0.9089
clearances,-0.5386
errors,0.2502
aerials_won,-0.6772
aerials_lost,-0.7402
ball_recoveries,0.2207
pens_conceded,-0.4889
fouls,-0.9183
cards_yellow_red,-0.3235
