position,WB
minutes,-0.8579
passes_completed,-0.7284
passes,-0.7511
dribbles_completed,-0.6103
dribbles,-0.5893
passes_completed_short,-0.6825
passes_short,-0.7031
passes_completed_medium,-0.681
passes_medium,-0.6914
passes_completed_long,-0.6834
passes_long,-0.644
passes_total_distance,-0.7266
passes_free_kicks,-0.5052
through_balls,-0.5
passes_pressure,-0.7568
passes_switches,-0.6164
crosses,-0.206
corner_kicks,-0.3242
passes_intercepted,-0.5354
passes_blocked,-0.7222
dispossessed,-0.6071
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5827
shots_on_target,-0.4744
sca,-0.5788
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.2735
passes_into_final_third,-0.6605
passes_into_penalty_area,-0.4678
progressive_passes,-0.6595
carry_progressive_distance,-0.708
assisted_shots,-0.5095
fouled,-0.7453
pens_won,-0.3681
tackles,-0.4746
interceptions,-0.7317
blocks,-0.7226
tackles_won,-0.5429
dribble_tackles,-0.4804
dribbles_vs,-0.62
pressures,-0.7706
pressure_regains,-0.7667
clearances,-0.477
errors,0.2502
aerials_won,-0.6032
aerials_lost,-0.6571
ball_recoveries,-0.773
pens_conceded,-0.4889
fouls,-0.6227
cards_yellow_red,-0.3235
