position,GK
minutes,2.9947
passes_completed,0.4543
passes,1.4106
dribbles_completed,-0.5851
dribbles,-0.6198
passes_completed_short,-0.6369
passes_short,-0.6699
passes_completed_medium,-0.111
passes_medium,-0.1939
passes_completed_long,4.2891
passes_long,7.0613
passes_total_distance,2.2264
passes_free_kicks,8.292
through_balls,-0.5
passes_pressure,0.2952
passes_switches,1.5728
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.1382
passes_blocked,-0.3983
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.526
sca,-0.4413
gca,-0.3146
xg,-0.4943
crosses_into_penalty_area,-0.5536
passes_into_final_third,0.3633
passes_into_penalty_area,-0.5288
progressive_passes,-0.772
carry_progressive_distance,0.8046
assisted_shots,-0.4544
fouled,-0.4151
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8715
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.5246
pressures,-0.8764
pressure_regains,-0.8931
clearances,-0.5283
errors,1.8167
aerials_won,-0.6587
aerials_lost,-0.761
ball_recoveries,1.3377
pens_conceded,4.4944
fouls,-0.7839
cards_yellow_red,-0.3235
