position,CM
minutes,-0.1811
passes_completed,-0.3634
passes,-0.3882
dribbles_completed,-0.2074
dribbles,-0.1934
passes_completed_short,-0.299
passes_short,-0.2873
passes_completed_medium,-0.3295
passes_medium,-0.3284
passes_completed_long,-0.4972
passes_long,-0.5221
passes_total_distance,-0.4206
passes_free_kicks,-0.542
through_balls,-0.2865
passes_pressure,-0.3053
passes_switches,-0.507
crosses,-0.5155
corner_kicks,-0.3242
passes_intercepted,-0.2574
passes_blocked,-0.4481
dispossessed,-0.0783
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5043
shots_on_target,-0.526
sca,-0.4688
gca,-0.525
xg,-0.3785
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.3906
passes_into_penalty_area,-0.5288
progressive_passes,-0.3305
carry_progressive_distance,-0.4272
assisted_shots,-0.4268
fouled,0.169
pens_won,-0.3681
tackles,-0.3805
interceptions,0.1944
blocks,0.022
tackles_won,-0.1898
dribble_tackles,-0.6943
dribbles_vs,-0.2957
pressures,-0.0274
pressure_regains,0.0474
clearances,-0.0355
errors,0.2502
aerials_won,-0.1221
aerials_lost,-0.3452
ball_recoveries,0.1797
pens_conceded,-0.4889
fouls,0.0762
cards_yellow_red,-0.3235
