position,LM
minutes,1.174
passes_completed,0.5723
passes,0.7685
dribbles_completed,0.3465
dribbles,0.6442
passes_completed_short,0.9988
passes_short,1.0704
passes_completed_medium,0.3425
passes_medium,0.5272
passes_completed_long,-0.0456
passes_long,0.2509
passes_total_distance,0.3273
passes_free_kicks,-0.1179
through_balls,0.354
passes_pressure,1.1544
passes_switches,0.4234
crosses,2.4161
corner_kicks,0.0441
passes_intercepted,0.8945
passes_blocked,2.4174
dispossessed,1.1475
goals,-0.2085
assists,1.0381
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.3582
shots_on_target,-0.1651
sca,1.456
gca,1.1581
xg,-0.0313
crosses_into_penalty_area,2.9945
passes_into_final_third,0.4843
passes_into_penalty_area,1.7881
progressive_passes,0.9595
carry_progressive_distance,0.5264
assisted_shots,1.5562
fouled,1.1594
pens_won,0.7686
tackles,1.634
interceptions,0.7642
blocks,1.6815
tackles_won,2.1345
dribble_tackles,1.1239
dribbles_vs,1.1918
pressures,2.6038
pressure_regains,3.2405
clearances,0.1083
errors,-0.5331
aerials_won,0.8954
aerials_lost,2.0665
ball_recoveries,1.4012
pens_conceded,-0.4889
fouls,2.3072
cards_yellow_red,-0.3235
