position,AM
minutes,0.2507
passes_completed,-0.1813
passes,-0.1877
dribbles_completed,2.0837
dribbles,2.2737
passes_completed_short,-0.0025
passes_short,0.0144
passes_completed_medium,-0.2676
passes_medium,-0.2377
passes_completed_long,-0.2923
passes_long,-0.3947
passes_total_distance,-0.2463
passes_free_kicks,-0.5789
through_balls,0.354
passes_pressure,0.1681
passes_switches,-0.0326
crosses,0.2857
corner_kicks,-0.2014
passes_intercepted,0.1001
passes_blocked,0.1997
dispossessed,2.133
goals,0.846
assists,0.3454
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.2208
shots_on_target,1.4846
sca,0.9198
gca,1.0529
xg,0.6488
crosses_into_penalty_area,-0.0868
passes_into_final_third,-0.2044
passes_into_penalty_area,0.2333
progressive_passes,-0.1487
carry_progressive_distance,0.6142
assisted_shots,0.4545
fouled,1.0832
pens_won,-0.3681
tackles,0.0902
interceptions,-0.1262
blocks,-0.0205
tackles_won,0.2515
dribble_tackles,0.3218
dribbles_vs,0.715
pressures,0.908
pressure_regains,0.6718
clearances,-0.4667
errors,-0.5331
aerials_won,-0.3812
aerials_lost,0.1746
ball_recoveries,-0.0818
pens_conceded,-0.4889
fouls,1.447
cards_yellow_red,-0.3235
