position,AM
minutes,-0.7812
passes_completed,-0.6054
passes,-0.6334
dribbles_completed,-0.4844
dribbles,-0.5132
passes_completed_short,-0.5415
passes_short,-0.5467
passes_completed_medium,-0.5844
passes_medium,-0.6071
passes_completed_long,-0.5857
passes_long,-0.5748
passes_total_distance,-0.6153
passes_free_kicks,-0.4129
through_balls,-0.5
passes_pressure,-0.6823
passes_switches,-0.4705
crosses,-0.2606
corner_kicks,-0.0296
passes_intercepted,-0.6148
passes_blocked,-0.473
dispossessed,-0.5831
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5239
shots_on_target,-0.526
sca,-0.345
gca,-0.525
xg,-0.4364
crosses_into_penalty_area,0.0066
passes_into_final_third,-0.4371
passes_into_penalty_area,-0.3764
progressive_passes,-0.443
carry_progressive_distance,-0.5926
assisted_shots,-0.234
fouled,-0.2881
pens_won,-0.3681
tackles,-0.6629
interceptions,-0.6248
blocks,-0.7439
tackles_won,-0.6311
dribble_tackles,-0.6408
dribbles_vs,-0.6009
pressures,-0.6474
pressure_regains,-0.6402
clearances,-0.6002
errors,-0.5331
aerials_won,-0.6032
aerials_lost,-0.6571
ball_recoveries,-0.7842
pens_conceded,-0.4889
fouls,-0.7571
cards_yellow_red,-0.3235
