position,CB
minutes,-0.1374
passes_completed,-0.2395
passes,-0.2782
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.5789
passes_short,-0.5724
passes_completed_medium,-0.0673
passes_medium,-0.1145
passes_completed_long,0.2105
passes_long,0.0542
passes_total_distance,-0.0772
passes_free_kicks,0.1772
through_balls,-0.5
passes_pressure,-0.4281
passes_switches,0.0403
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.5354
passes_blocked,-0.6724
dispossessed,-0.6792
goals,-0.2085
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4651
shots_on_target,-0.4229
sca,-0.6475
gca,-0.525
xg,-0.3062
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4929
passes_into_penalty_area,-0.5898
progressive_passes,-0.4517
carry_progressive_distance,-0.5079
assisted_shots,-0.5645
fouled,-0.2628
pens_won,-0.3681
tackles,-0.4746
interceptions,-0.5892
blocks,0.0646
tackles_won,-0.484
dribble_tackles,-0.4804
dribbles_vs,-0.5055
pressures,-0.669
pressure_regains,-0.6639
clearances,1.0426
errors,1.0334
aerials_won,0.6734
aerials_lost,0.4448
ball_recoveries,-0.0482
pens_conceded,-0.4889
fouls,-0.1388
cards_yellow_red,2.2462
