position,FW
minutes,2.0233
passes_completed,0.9154
passes,1.0387
dribbles_completed,2.6627
dribbles,3.5834
passes_completed_short,1.6187
passes_short,1.8321
passes_completed_medium,0.3935
passes_medium,0.532
passes_completed_long,0.2385
passes_long,0.0736
passes_total_distance,0.6
passes_free_kicks,-0.5789
through_balls,3.5564
passes_pressure,1.4656
passes_switches,0.989
crosses,1.2508
corner_kicks,-0.2996
passes_intercepted,2.8407
passes_blocked,2.3177
dispossessed,2.0128
goals,7.7003
assists,5.425
pens_made,3.8669
pens_att,3.185
shots_total,5.3765
shots_on_target,7.1039
sca,3.8619
gca,6.4176
xg,7.6662
crosses_into_penalty_area,0.4735
passes_into_final_third,0.0748
passes_into_penalty_area,2.6112
progressive_passes,0.821
carry_progressive_distance,1.0944
assisted_shots,3.0985
fouled,2.5308
pens_won,4.1787
tackles,-0.0793
interceptions,-0.3755
blocks,0.1922
tackles_won,-0.0427
dribble_tackles,-0.3199
dribbles_vs,-0.0097
pressures,1.2795
pressure_regains,1.1935
clearances,-0.0149
errors,-0.5331
aerials_won,-0.3812
aerials_lost,-0.2621
ball_recoveries,0.146
pens_conceded,-0.4889
fouls,1.5814
cards_yellow_red,-0.3235
