position,LW
minutes,-0.9573
passes_completed,-0.8136
passes,-0.8472
dribbles_completed,-0.6354
dribbles,-0.6046
passes_completed_short,-0.7986
passes_short,-0.8134
passes_completed_medium,-0.752
passes_medium,-0.7805
passes_completed_long,-0.7114
passes_long,-0.7078
passes_total_distance,-0.7935
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.8708
passes_switches,-0.7076
crosses,-0.5155
corner_kicks,-0.3242
passes_intercepted,-0.8134
passes_blocked,-0.6973
dispossessed,-0.6311
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6415
shots_on_target,-0.5775
sca,-0.6613
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.6605
passes_into_penalty_area,-0.5898
progressive_passes,-0.7028
carry_progressive_distance,-0.8286
assisted_shots,-0.6472
fouled,-0.7707
pens_won,-0.3681
tackles,-0.7006
interceptions,-0.7673
blocks,-0.829
tackles_won,-0.6605
dribble_tackles,-0.8012
dribbles_vs,-0.8297
pressures,-0.8008
pressure_regains,-0.7983
clearances,-0.5386
errors,-0.5331
aerials_won,-0.6032
aerials_lost,-0.6363
ball_recoveries,-0.8701
pens_conceded,-0.4889
fouls,-0.8377
cards_yellow_red,-0.3235
