position,GK
minutes,0.1676
passes_completed,-0.1206
passes,0.0665
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.7447
passes_short,-0.7693
passes_completed_medium,-0.2876
passes_medium,-0.3689
passes_completed_long,1.8122
passes_long,2.171
passes_total_distance,0.7008
passes_free_kicks,2.3719
through_balls,-0.5
passes_pressure,-0.4368
passes_switches,-0.3793
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.456
passes_blocked,-0.6475
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.526
sca,-0.675
gca,-0.6302
xg,-0.4798
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.1579
passes_into_penalty_area,-0.6203
progressive_passes,-0.772
carry_progressive_distance,-0.1604
assisted_shots,-0.6196
fouled,-0.6691
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7916
pressures,-0.9067
pressure_regains,-0.9089
clearances,-0.5796
errors,0.2502
aerials_won,-0.6772
aerials_lost,-0.761
ball_recoveries,-0.2275
pens_conceded,2.0027
fouls,-0.8646
cards_yellow_red,-0.3235
