position,LB
minutes,-0.9028
passes_completed,-0.758
passes,-0.781
dribbles_completed,-0.5347
dribbles,-0.5436
passes_completed_short,-0.7095
passes_short,-0.7215
passes_completed_medium,-0.7156
passes_medium,-0.7368
passes_completed_long,-0.6927
passes_long,-0.6745
passes_total_distance,-0.7534
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.8007
passes_switches,-0.6711
crosses,-0.4063
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.5229
dispossessed,-0.559
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.5775
sca,-0.7025
gca,-0.6302
xg,-0.4219
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.6884
passes_into_penalty_area,-0.5593
progressive_passes,-0.6941
carry_progressive_distance,-0.7817
assisted_shots,-0.6472
fouled,-0.6691
pens_won,-0.3681
tackles,-0.7006
interceptions,-0.6248
blocks,-0.7013
tackles_won,-0.69
dribble_tackles,-0.5873
dribbles_vs,-0.6772
pressures,-0.7727
pressure_regains,-0.743
clearances,-0.5386
errors,-0.5331
aerials_won,-0.5477
aerials_lost,-0.5947
ball_recoveries,-0.7879
pens_conceded,-0.4889
fouls,-0.7033
cards_yellow_red,-0.3235
