position,DM
minutes,0.4738
passes_completed,0.8969
passes,0.8653
dribbles_completed,0.6234
dribbles,0.3853
passes_completed_short,0.9263
passes_short,0.8883
passes_completed_medium,0.8997
passes_medium,0.8934
passes_completed_long,0.4619
passes_long,0.4587
passes_total_distance,0.7665
passes_free_kicks,1.8371
through_balls,0.5675
passes_pressure,1.1368
passes_switches,0.4417
crosses,0.4131
corner_kicks,1.3208
passes_intercepted,1.0136
passes_blocked,0.4738
dispossessed,0.4024
goals,-0.3403
assists,1.269
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.0642
shots_on_target,-0.2167
sca,1.0848
gca,0.5269
xg,-0.3207
crosses_into_penalty_area,0.3801
passes_into_final_third,0.9497
passes_into_penalty_area,1.1174
progressive_passes,1.4703
carry_progressive_distance,0.6436
assisted_shots,1.4735
fouled,1.9213
pens_won,-0.3681
tackles,0.7868
interceptions,0.3368
blocks,-0.212
tackles_won,0.987
dribble_tackles,1.1239
dribbles_vs,1.1346
pressures,0.5602
pressure_regains,0.4347
clearances,-0.0047
errors,0.2502
aerials_won,-0.2147
aerials_lost,-0.3452
ball_recoveries,0.6167
pens_conceded,-0.4889
fouls,0.7213
cards_yellow_red,-0.3235
