position,RW
minutes,0.838
passes_completed,0.7055
passes,0.7789
dribbles_completed,2.4865
dribbles,2.2737
passes_completed_short,1.1543
passes_short,1.2139
passes_completed_medium,0.4007
passes_medium,0.4753
passes_completed_long,0.1174
passes_long,0.2149
passes_total_distance,0.4626
passes_free_kicks,0.878
through_balls,2.2754
passes_pressure,1.299
passes_switches,0.7518
crosses,0.9776
corner_kicks,1.861
passes_intercepted,1.5697
passes_blocked,1.4456
dispossessed,2.4214
goals,0.5824
assists,1.0381
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.2992
shots_on_target,1.2784
sca,1.7309
gca,1.0529
xg,0.779
crosses_into_penalty_area,0.4735
passes_into_final_third,0.6984
passes_into_penalty_area,1.5747
progressive_passes,1.1413
carry_progressive_distance,1.2572
assisted_shots,1.9968
fouled,2.5816
pens_won,1.9053
tackles,0.7115
interceptions,1.619
blocks,0.8943
tackles_won,0.8399
dribble_tackles,0.4822
dribbles_vs,0.8676
pressures,1.3292
pressure_regains,1.0986
clearances,-0.3538
errors,-0.5331
aerials_won,-0.0481
aerials_lost,0.4448
ball_recoveries,0.74
pens_conceded,-0.4889
fouls,0.8826
cards_yellow_red,2.2462
