position,LM
minutes,2.1235
passes_completed,1.0554
passes,1.2755
dribbles_completed,5.4322
dribbles,5.4261
passes_completed_short,1.5234
passes_short,1.7106
passes_completed_medium,0.6029
passes_medium,0.8059
passes_completed_long,0.6202
passes_long,0.7247
passes_total_distance,0.8046
passes_free_kicks,-0.3576
through_balls,1.635
passes_pressure,2.6579
passes_switches,1.664
crosses,2.7075
corner_kicks,0.5597
passes_intercepted,2.9201
passes_blocked,2.7413
dispossessed,3.3829
goals,0.9778
assists,1.9617
pens_made,-0.2258
pens_att,-0.2444
shots_total,2.8282
shots_on_target,2.4126
sca,3.4357
gca,1.7892
xg,1.4156
crosses_into_penalty_area,2.8078
passes_into_final_third,0.5867
passes_into_penalty_area,3.4952
progressive_passes,1.3837
carry_progressive_distance,3.3978
assisted_shots,3.0159
fouled,1.134
pens_won,-0.3681
tackles,1.5398
interceptions,0.9067
blocks,1.7453
tackles_won,1.7814
dribble_tackles,1.2308
dribbles_vs,1.7258
pressures,3.3858
pressure_regains,3.2879
clearances,-0.2511
errors,-0.5331
aerials_won,0.1184
aerials_lost,1.8586
ball_recoveries,1.5469
pens_conceded,-0.4889
fouls,0.9901
cards_yellow_red,-0.3235
