position,FW
minutes,0.0737
passes_completed,-0.3407
passes,-0.2726
dribbles_completed,-0.4844
dribbles,-0.4827
passes_completed_short,0.0161
passes_short,0.2021
passes_completed_medium,-0.5735
passes_medium,-0.5164
passes_completed_long,-0.6089
passes_long,-0.6385
passes_total_distance,-0.5229
passes_free_kicks,-0.6158
through_balls,0.354
passes_pressure,0.076
passes_switches,-0.5799
crosses,-0.4791
corner_kicks,-0.3242
passes_intercepted,0.4178
passes_blocked,-0.1242
dispossessed,-0.0062
goals,1.7687
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.652
shots_on_target,1.7424
sca,0.4111
gca,0.4217
xg,1.9799
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5022
passes_into_penalty_area,-0.041
progressive_passes,-0.469
carry_progressive_distance,-0.6748
assisted_shots,0.5096
fouled,-0.212
pens_won,-0.3681
tackles,-0.5311
interceptions,-0.518
blocks,-0.2758
tackles_won,-0.5134
dribble_tackles,-0.5873
dribbles_vs,-0.4674
pressures,0.4349
pressure_regains,0.3952
clearances,-0.3538
errors,-0.5331
aerials_won,1.3765
aerials_lost,0.8191
ball_recoveries,-0.489
pens_conceded,-0.4889
fouls,0.2106
cards_yellow_red,-0.3235
