position,FW
minutes,-0.7641
passes_completed,-0.7461
passes,-0.7887
dribbles_completed,-0.3837
dribbles,-0.3913
passes_completed_short,-0.6763
passes_short,-0.6957
passes_completed_medium,-0.7156
passes_medium,-0.7481
passes_completed_long,-0.7114
passes_long,-0.7188
passes_total_distance,-0.7548
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.827
passes_switches,-0.7259
crosses,-0.5337
corner_kicks,-0.3242
passes_intercepted,-0.6943
passes_blocked,-0.6475
dispossessed,-0.1985
goals,-0.0767
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2887
shots_on_target,-0.2682
sca,-0.51
gca,-0.525
xg,-0.0313
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6698
passes_into_penalty_area,-0.5288
progressive_passes,-0.6854
carry_progressive_distance,-0.7183
assisted_shots,-0.5095
fouled,-0.5167
pens_won,-0.3681
tackles,-0.6252
interceptions,-0.6248
blocks,-0.7864
tackles_won,-0.5723
dribble_tackles,-0.6943
dribbles_vs,-0.7153
pressures,-0.4984
pressure_regains,-0.5375
clearances,-0.5591
errors,-0.5331
aerials_won,-0.5477
aerials_lost,-0.5531
ball_recoveries,-0.7916
pens_conceded,-0.4889
fouls,-0.4345
cards_yellow_red,-0.3235
