position,WB
minutes,-0.003
passes_completed,-0.076
passes,-0.0052
dribbles_completed,-0.3081
dribbles,-0.2847
passes_completed_short,-0.272
passes_short,-0.2652
passes_completed_medium,-0.0254
passes_medium,-0.0027
passes_completed_long,0.3083
passes_long,0.4449
passes_total_distance,0.0518
passes_free_kicks,0.2141
through_balls,-0.5
passes_pressure,0.0454
passes_switches,0.387
crosses,-0.3334
corner_kicks,-0.3242
passes_intercepted,-0.1779
passes_blocked,-0.2239
dispossessed,-0.4148
goals,-0.0767
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2887
shots_on_target,-0.1136
sca,-0.4275
gca,-0.3146
xg,-0.147
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.1207
passes_into_penalty_area,-0.4373
progressive_passes,-0.114
carry_progressive_distance,-0.0859
assisted_shots,-0.4544
fouled,0.042
pens_won,-0.3681
tackles,0.1655
interceptions,0.2656
blocks,0.405
tackles_won,0.0161
dribble_tackles,0.3218
dribbles_vs,-0.105
pressures,-0.2759
pressure_regains,-0.166
clearances,1.3404
errors,0.2502
aerials_won,0.7844
aerials_lost,0.3201
ball_recoveries,0.288
pens_conceded,-0.4889
fouls,0.1031
cards_yellow_red,2.2462
