position,LB
minutes,1.5422
passes_completed,1.9464
passes,1.9405
dribbles_completed,0.2709
dribbles,0.5072
passes_completed_short,2.6947
passes_short,2.6084
passes_completed_medium,1.5662
passes_medium,1.7215
passes_completed_long,0.4293
passes_long,0.4781
passes_total_distance,1.4071
passes_free_kicks,-0.1548
through_balls,0.354
passes_pressure,1.9083
passes_switches,-0.0874
crosses,1.3418
corner_kicks,-0.3242
passes_intercepted,2.5229
passes_blocked,2.1184
dispossessed,0.2582
goals,-0.3403
assists,1.0381
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3867
shots_on_target,-0.3198
sca,0.9885
gca,0.4217
xg,-0.4364
crosses_into_penalty_area,1.5939
passes_into_final_third,1.5081
passes_into_penalty_area,0.4772
progressive_passes,1.9898
carry_progressive_distance,1.0199
assisted_shots,0.7575
fouled,0.8293
pens_won,0.7686
tackles,2.5942
interceptions,1.7615
blocks,2.341
tackles_won,1.9874
dribble_tackles,2.7816
dribbles_vs,2.05
pressures,1.0743
pressure_regains,1.5886
clearances,0.8783
errors,-0.5331
aerials_won,1.691
aerials_lost,0.6943
ball_recoveries,1.7674
pens_conceded,3.2486
fouls,1.2858
cards_yellow_red,-0.3235
