position,LW
minutes,-0.341
passes_completed,-0.4772
passes,-0.4245
dribbles_completed,0.1954
dribbles,0.1721
passes_completed_short,-0.3798
passes_short,-0.3204
passes_completed_medium,-0.5244
passes_medium,-0.4743
passes_completed_long,-0.3994
passes_long,-0.3199
passes_total_distance,-0.483
passes_free_kicks,-0.3023
through_balls,-0.5
passes_pressure,-0.3535
passes_switches,0.0039
crosses,0.5224
corner_kicks,0.4124
passes_intercepted,-0.3765
passes_blocked,0.0004
dispossessed,0.5466
goals,0.0551
assists,0.1146
pens_made,0.4563
pens_att,0.3272
shots_total,0.2014
shots_on_target,-0.062
sca,0.0124
gca,0.1062
xg,-0.0313
crosses_into_penalty_area,0.2867
passes_into_final_third,-0.3626
passes_into_penalty_area,0.3857
progressive_passes,-0.2093
carry_progressive_distance,-0.0205
assisted_shots,-0.0137
fouled,-0.3135
pens_won,0.7686
tackles,-0.0793
interceptions,-0.3043
blocks,-0.3396
tackles_won,-0.131
dribble_tackles,-0.0526
dribbles_vs,0.2383
pressures,0.4197
pressure_regains,0.1185
clearances,-0.5488
errors,-0.5331
aerials_won,-0.5847
aerials_lost,-0.5531
ball_recoveries,-0.4442
pens_conceded,-0.4889
fouls,0.1837
cards_yellow_red,-0.3235
