position,LB
minutes,-0.7386
passes_completed,-0.6104
passes,-0.6271
dribbles_completed,-0.6103
dribbles,-0.5589
passes_completed_short,-0.5809
passes_short,-0.5908
passes_completed_medium,-0.5826
passes_medium,-0.5861
passes_completed_long,-0.5298
passes_long,-0.5138
passes_total_distance,-0.6051
passes_free_kicks,-0.3207
through_balls,-0.5
passes_pressure,-0.7393
passes_switches,-0.5617
crosses,-0.206
corner_kicks,-0.3242
passes_intercepted,-0.5751
passes_blocked,-0.6475
dispossessed,-0.6071
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5631
shots_on_target,-0.526
sca,-0.4688
gca,-0.525
xg,-0.4943
crosses_into_penalty_area,0.1
passes_into_final_third,-0.5209
passes_into_penalty_area,-0.2544
progressive_passes,-0.3997
carry_progressive_distance,-0.6807
assisted_shots,-0.3442
fouled,-0.3897
pens_won,-0.3681
tackles,-0.5688
interceptions,-0.6604
blocks,-0.2971
tackles_won,-0.6311
dribble_tackles,-0.4269
dribbles_vs,-0.4865
pressures,-0.5762
pressure_regains,-0.5612
clearances,-0.2819
errors,-0.5331
aerials_won,-0.5107
aerials_lost,-0.3244
ball_recoveries,-0.6347
pens_conceded,0.7569
fouls,-0.6227
cards_yellow_red,-0.3235
