position,RB
minutes,1.0622
passes_completed,0.9416
passes,1.0004
dribbles_completed,0.1954
dribbles,0.2483
passes_completed_short,1.1709
passes_short,1.2029
passes_completed_medium,0.8651
passes_medium,0.9761
passes_completed_long,0.3083
passes_long,0.359
passes_total_distance,0.7527
passes_free_kicks,0.0297
through_balls,-0.073
passes_pressure,0.9484
passes_switches,0.1498
crosses,0.7955
corner_kicks,-0.3242
passes_intercepted,1.1725
passes_blocked,1.1715
dispossessed,-0.0783
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4651
shots_on_target,-0.526
sca,0.2736
gca,-0.2094
xg,-0.4219
crosses_into_penalty_area,1.2204
passes_into_final_third,0.3075
passes_into_penalty_area,0.5382
progressive_passes,0.9162
carry_progressive_distance,0.8144
assisted_shots,0.3168
fouled,1.0579
pens_won,-0.3681
tackles,1.8976
interceptions,1.2629
blocks,1.0858
tackles_won,1.6637
dribble_tackles,2.6212
dribbles_vs,1.5351
pressures,0.7589
pressure_regains,1.0749
clearances,1.0837
errors,0.2502
aerials_won,0.0999
aerials_lost,0.4864
ball_recoveries,0.9754
pens_conceded,3.2486
fouls,1.1514
cards_yellow_red,-0.3235
