position,RM
minutes,-0.6575
passes_completed,-0.7158
passes,-0.7079
dribbles_completed,-0.0312
dribbles,-0.1477
passes_completed_short,-0.6245
passes_short,-0.6056
passes_completed_medium,-0.7101
passes_medium,-0.7076
passes_completed_long,-0.6741
passes_long,-0.6551
passes_total_distance,-0.7266
passes_free_kicks,-0.6158
through_balls,-0.2865
passes_pressure,-0.6034
passes_switches,-0.5982
crosses,-0.1149
corner_kicks,-0.2751
passes_intercepted,-0.4957
passes_blocked,-0.0494
dispossessed,-0.1023
goals,0.0551
assists,-0.3472
pens_made,0.4563
pens_att,0.3272
shots_total,-0.2691
shots_on_target,-0.1651
sca,-0.1663
gca,-0.1042
xg,-0.1036
crosses_into_penalty_area,0.0066
passes_into_final_third,-0.5953
passes_into_penalty_area,-0.3459
progressive_passes,-0.5296
carry_progressive_distance,-0.3948
assisted_shots,-0.1239
fouled,-0.7453
pens_won,0.7686
tackles,-0.1922
interceptions,-0.4111
blocks,-0.2333
tackles_won,-0.1604
dribble_tackles,0.0009
dribbles_vs,-0.353
pressures,-0.4314
pressure_regains,-0.4426
clearances,-0.4462
errors,-0.5331
aerials_won,-0.3442
aerials_lost,0.029
ball_recoveries,-0.631
pens_conceded,-0.4889
fouls,-0.7302
cards_yellow_red,-0.3235
