position,WB
minutes,-0.8702
passes_completed,-0.8018
passes,-0.8061
dribbles_completed,-0.6354
dribbles,-0.5893
passes_completed_short,-0.7966
passes_short,-0.8006
passes_completed_medium,-0.7447
passes_medium,-0.753
passes_completed_long,-0.6648
passes_long,-0.6135
passes_total_distance,-0.7736
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.8664
passes_switches,-0.5982
crosses,-0.4063
corner_kicks,-0.3242
passes_intercepted,-0.6148
passes_blocked,-0.6475
dispossessed,-0.6792
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5827
shots_on_target,-0.4744
sca,-0.6613
gca,-0.6302
xg,-0.4943
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.6884
passes_into_penalty_area,-0.6203
progressive_passes,-0.6768
carry_progressive_distance,-0.7325
assisted_shots,-0.6472
fouled,-0.7199
pens_won,-0.3681
tackles,-0.5311
interceptions,-0.7317
blocks,-0.6588
tackles_won,-0.5429
dribble_tackles,-0.5338
dribbles_vs,-0.62
pressures,-0.6647
pressure_regains,-0.6955
clearances,-0.4667
errors,-0.5331
aerials_won,-0.5847
aerials_lost,-0.6779
ball_recoveries,-0.7431
pens_conceded,0.7569
fouls,-0.6764
cards_yellow_red,-0.3235
