position,RB
minutes,-0.044
passes_completed,0.2908
passes,0.2392
dribbles_completed,0.0695
dribbles,0.0351
passes_completed_short,0.3644
passes_short,0.3033
passes_completed_medium,0.3352
passes_medium,0.3246
passes_completed_long,-0.0828
passes_long,-0.0927
passes_total_distance,0.1854
passes_free_kicks,0.0297
through_balls,-0.2865
passes_pressure,-0.0116
passes_switches,-0.3245
crosses,-0.1513
corner_kicks,-0.3242
passes_intercepted,0.4178
passes_blocked,0.1748
dispossessed,-0.2946
goals,-0.3403
assists,0.1146
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3279
shots_on_target,-0.4229
sca,-0.2213
gca,-0.1042
xg,-0.3496
crosses_into_penalty_area,-0.1802
passes_into_final_third,0.5588
passes_into_penalty_area,-0.224
progressive_passes,0.5266
carry_progressive_distance,0.3695
assisted_shots,-0.2891
fouled,-0.1104
pens_won,-0.3681
tackles,0.0525
interceptions,0.4081
blocks,0.4901
tackles_won,-0.0133
dribble_tackles,0.4822
dribbles_vs,0.0285
pressures,-0.0037
pressure_regains,0.0948
clearances,0.4882
errors,1.8167
aerials_won,0.2849
aerials_lost,0.2785
ball_recoveries,0.0713
pens_conceded,-0.4889
fouls,0.0762
cards_yellow_red,-0.3235
