position,FW
minutes,-0.8953
passes_completed,-0.8136
passes,-0.8458
dribbles_completed,-0.5851
dribbles,-0.5741
passes_completed_short,-0.7779
passes_short,-0.784
passes_completed_medium,-0.7738
passes_medium,-0.8
passes_completed_long,-0.6974
passes_long,-0.7078
passes_total_distance,-0.798
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.8708
passes_switches,-0.7259
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.8134
passes_blocked,-0.6973
dispossessed,-0.6552
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5043
shots_on_target,-0.4229
sca,-0.6338
gca,-0.6302
xg,-0.3207
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6791
passes_into_penalty_area,-0.6203
progressive_passes,-0.7287
carry_progressive_distance,-0.7946
assisted_shots,-0.6196
fouled,-0.7961
pens_won,-0.3681
tackles,-0.757
interceptions,-0.7673
blocks,-0.7651
tackles_won,-0.7488
dribble_tackles,-0.7477
dribbles_vs,-0.7535
pressures,-0.6863
pressure_regains,-0.7193
clearances,-0.5899
errors,-0.5331
aerials_won,-0.5292
aerials_lost,-0.6363
ball_recoveries,-0.8589
pens_conceded,-0.4889
fouls,-0.6227
cards_yellow_red,-0.3235
