position,WB
minutes,0.1286
passes_completed,-0.2698
passes,-0.2357
dribbles_completed,1.127
dribbles,1.3904
passes_completed_short,0.0037
passes_short,0.0052
passes_completed_medium,-0.3732
passes_medium,-0.3236
passes_completed_long,-0.5531
passes_long,-0.4861
passes_total_distance,-0.3985
passes_free_kicks,-0.5052
through_balls,0.1405
passes_pressure,0.0541
passes_switches,-0.507
crosses,0.8137
corner_kicks,-0.226
passes_intercepted,-0.1382
passes_blocked,0.8725
dispossessed,1.3398
goals,0.187
assists,0.8072
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.4562
shots_on_target,0.6082
sca,0.4111
gca,0.5269
xg,0.6198
crosses_into_penalty_area,0.4735
passes_into_final_third,-0.3533
passes_into_penalty_area,0.3248
progressive_passes,-0.0967
carry_progressive_distance,0.7167
assisted_shots,0.427
fouled,-0.085
pens_won,-0.3681
tackles,-0.3617
interceptions,-0.233
blocks,-0.1056
tackles_won,-0.3958
dribble_tackles,-0.3199
dribbles_vs,-0.2576
pressures,0.154
pressure_regains,-0.0474
clearances,-0.3846
errors,0.2502
aerials_won,-0.4367
aerials_lost,0.1954
ball_recoveries,-0.1678
pens_conceded,0.7569
fouls,-0.4345
cards_yellow_red,-0.3235
