position,GK
minutes,2.646
passes_completed,1.492
passes,1.4356
dribbles_completed,-0.5095
dribbles,-0.5741
passes_completed_short,-0.102
passes_short,-0.2027
passes_completed_medium,1.6718
passes_medium,1.4022
passes_completed_long,4.2472
passes_long,3.7254
passes_total_distance,2.5937
passes_free_kicks,3.0174
through_balls,-0.2865
passes_pressure,0.8563
passes_switches,1.9194
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.3368
passes_blocked,-0.7721
dispossessed,-0.7032
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.5513
gca,-0.2094
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.4464
passes_into_penalty_area,-0.6203
progressive_passes,-0.772
carry_progressive_distance,0.2307
assisted_shots,-0.5921
fouled,-0.6945
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.7673
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7344
pressures,-0.8894
pressure_regains,-0.9089
clearances,-0.5796
errors,4.9497
aerials_won,-0.6587
aerials_lost,-0.761
ball_recoveries,1.3377
pens_conceded,-0.4889
fouls,-0.8646
cards_yellow_red,-0.3235
