position,AM
minutes,0.3437
passes_completed,-0.0524
passes,0.0435
dribbles_completed,1.278
dribbles,1.3752
passes_completed_short,0.1053
passes_short,0.1542
passes_completed_medium,-0.1692
passes_medium,-0.0902
passes_completed_long,-0.1154
passes_long,-0.0317
passes_total_distance,-0.121
passes_free_kicks,-0.3576
through_balls,2.0619
passes_pressure,0.3084
passes_switches,0.4964
crosses,1.8881
corner_kicks,1.0017
passes_intercepted,0.4973
passes_blocked,1.0968
dispossessed,1.0274
goals,1.2415
assists,1.269
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.6324
shots_on_target,1.3815
sca,1.4697
gca,1.1581
xg,0.8947
crosses_into_penalty_area,2.4343
passes_into_final_third,-0.1672
passes_into_penalty_area,1.6052
progressive_passes,0.2756
carry_progressive_distance,0.8999
assisted_shots,1.446
fouled,0.8039
pens_won,-0.3681
tackles,-0.3052
interceptions,0.1944
blocks,-0.212
tackles_won,-0.2486
dribble_tackles,-0.2665
dribbles_vs,0.1429
pressures,0.288
pressure_regains,0.1344
clearances,-0.4462
errors,-0.5331
aerials_won,-0.3997
aerials_lost,-0.3452
ball_recoveries,-0.0632
pens_conceded,0.7569
fouls,-0.4614
cards_yellow_red,-0.3235
