position,FW
minutes,-0.2153
passes_completed,-0.6146
passes,-0.5881
dribbles_completed,0.4975
dribbles,0.5833
passes_completed_short,-0.4835
passes_short,-0.4271
passes_completed_medium,-0.6409
passes_medium,-0.6136
passes_completed_long,-0.6695
passes_long,-0.669
passes_total_distance,-0.6664
passes_free_kicks,-0.6158
through_balls,0.354
passes_pressure,-0.279
passes_switches,-0.6347
crosses,-0.2424
corner_kicks,-0.2996
passes_intercepted,-0.3368
passes_blocked,-0.0245
dispossessed,1.3879
goals,0.5824
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.4758
shots_on_target,0.7113
sca,0.0262
gca,0.3165
xg,0.9092
crosses_into_penalty_area,-0.0868
passes_into_final_third,-0.6232
passes_into_penalty_area,-0.1935
progressive_passes,-0.5296
carry_progressive_distance,-0.2322
assisted_shots,-0.1514
fouled,-0.0088
pens_won,0.7686
tackles,-0.4558
interceptions,-0.6604
blocks,-0.4247
tackles_won,-0.5429
dribble_tackles,-0.3734
dribbles_vs,-0.5246
pressures,-0.2024
pressure_regains,-0.3241
clearances,-0.4667
errors,-0.5331
aerials_won,0.2294
aerials_lost,1.5884
ball_recoveries,-0.5413
pens_conceded,-0.4889
fouls,0.2375
cards_yellow_red,-0.3235
