position,CB
minutes,-0.5474
passes_completed,-0.4081
passes,-0.4607
dribbles_completed,-0.6354
dribbles,-0.635
passes_completed_short,-0.5187
passes_short,-0.5577
passes_completed_medium,-0.335
passes_medium,-0.377
passes_completed_long,-0.1899
passes_long,-0.2589
passes_total_distance,-0.3594
passes_free_kicks,-0.0072
through_balls,-0.5
passes_pressure,-0.507
passes_switches,-0.3428
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.6943
passes_blocked,-0.6724
dispossessed,-0.6792
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5239
shots_on_target,-0.4744
sca,-0.7025
gca,-0.6302
xg,-0.4509
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5581
passes_into_penalty_area,-0.6507
progressive_passes,-0.6681
carry_progressive_distance,-0.6029
assisted_shots,-0.6472
fouled,-0.3135
pens_won,-0.3681
tackles,-0.3428
interceptions,-0.1974
blocks,-0.1694
tackles_won,-0.3369
dribble_tackles,-0.213
dribbles_vs,-0.4865
pressures,-0.6021
pressure_regains,-0.5217
clearances,0.4471
errors,0.2502
aerials_won,0.1369
aerials_lost,-0.4284
ball_recoveries,-0.5264
pens_conceded,-0.4889
fouls,-0.5958
cards_yellow_red,-0.3235
