position,RM
minutes,-0.9521
passes_completed,-0.8389
passes,-0.8708
dribbles_completed,-0.5851
dribbles,-0.5893
passes_completed_short,-0.8007
passes_short,-0.8061
passes_completed_medium,-0.7939
passes_medium,-0.821
passes_completed_long,-0.7346
passes_long,-0.741
passes_total_distance,-0.8243
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.8708
passes_switches,-0.7259
crosses,-0.5519
corner_kicks,-0.3242
passes_intercepted,-0.8134
passes_blocked,-0.7222
dispossessed,-0.6071
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5827
shots_on_target,-0.4744
sca,-0.675
gca,-0.6302
xg,-0.4798
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7349
passes_into_penalty_area,-0.6507
progressive_passes,-0.772
carry_progressive_distance,-0.8154
assisted_shots,-0.6196
fouled,-0.5929
pens_won,-0.3681
tackles,-0.8135
interceptions,-0.8029
blocks,-0.8715
tackles_won,-0.8076
dribble_tackles,-0.6943
dribbles_vs,-0.7725
pressures,-0.7879
pressure_regains,-0.7904
clearances,-0.6002
errors,-0.5331
aerials_won,-0.5477
aerials_lost,-0.1581
ball_recoveries,-0.8888
pens_conceded,-0.4889
fouls,-0.7839
cards_yellow_red,-0.3235
