position,FW
minutes,2.3195
passes_completed,0.9239
passes,1.1912
dribbles_completed,4.0223
dribbles,3.7814
passes_completed_short,1.2746
passes_short,1.6131
passes_completed_medium,0.5628
passes_medium,0.8302
passes_completed_long,0.7227
passes_long,0.6139
passes_total_distance,0.7926
passes_free_kicks,-0.4498
through_balls,2.7024
passes_pressure,1.8864
passes_switches,1.4268
crosses,1.6878
corner_kicks,-0.2996
passes_intercepted,2.9598
passes_blocked,3.0902
dispossessed,2.7339
goals,5.0641
assists,1.0381
pens_made,1.1384
pens_att,2.6135
shots_total,4.5336
shots_on_target,5.0933
sca,2.9133
gca,2.7359
xg,5.192
crosses_into_penalty_area,2.0608
passes_into_final_third,1.1544
passes_into_penalty_area,2.2149
progressive_passes,1.4011
carry_progressive_distance,1.1758
assisted_shots,2.7955
fouled,3.3689
pens_won,3.042
tackles,0.3914
interceptions,0.4793
blocks,1.0645
tackles_won,0.6046
dribble_tackles,0.5357
dribbles_vs,1.5542
pressures,2.4115
pressure_regains,1.9443
clearances,0.5498
errors,-0.5331
aerials_won,2.1535
aerials_lost,3.1893
ball_recoveries,0.7176
pens_conceded,-0.4889
fouls,2.6028
cards_yellow_red,-0.3235
