position,CB
minutes,-0.1545
passes_completed,0.2393
passes,0.1438
dribbles_completed,-0.3333
dribbles,-0.3609
passes_completed_short,-0.0336
passes_short,-0.1015
passes_completed_medium,0.419
passes_medium,0.336
passes_completed_long,0.3409
passes_long,0.1955
passes_total_distance,0.3088
passes_free_kicks,0.3985
through_balls,-0.5
passes_pressure,-0.2483
passes_switches,0.1316
crosses,-0.4063
corner_kicks,-0.3242
passes_intercepted,-0.3765
passes_blocked,-0.3983
dispossessed,-0.5109
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4455
shots_on_target,-0.4744
sca,-0.4688
gca,-0.525
xg,-0.393
crosses_into_penalty_area,-0.5536
passes_into_final_third,0.0655
passes_into_penalty_area,-0.4373
progressive_passes,-0.0967
carry_progressive_distance,0.2062
assisted_shots,-0.5095
fouled,-0.2628
pens_won,-0.3681
tackles,0.1655
interceptions,0.3724
blocks,-0.0418
tackles_won,0.1044
dribble_tackles,0.0009
dribbles_vs,-0.2957
pressures,-0.4055
pressure_regains,-0.2371
clearances,0.8373
errors,0.2502
aerials_won,0.3034
aerials_lost,-0.1789
ball_recoveries,0.2693
pens_conceded,0.7569
fouls,-0.3001
cards_yellow_red,-0.3235
