position,CB
minutes,0.2221
passes_completed,0.703
passes,0.5526
dribbles_completed,-0.5095
dribbles,-0.5436
passes_completed_short,0.3603
passes_short,0.2701
passes_completed_medium,0.9562
passes_medium,0.8237
passes_completed_long,0.6342
passes_long,0.4172
passes_total_distance,0.7368
passes_free_kicks,0.4354
through_balls,-0.5
passes_pressure,0.2163
passes_switches,-0.1056
crosses,-0.4973
corner_kicks,-0.2996
passes_intercepted,-0.2971
passes_blocked,-0.2986
dispossessed,-0.6071
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6023
shots_on_target,-0.4744
sca,-0.51
gca,-0.6302
xg,-0.3641
crosses_into_penalty_area,-0.4603
passes_into_final_third,0.233
passes_into_penalty_area,-0.3764
progressive_passes,0.0851
carry_progressive_distance,-0.0339
assisted_shots,-0.537
fouled,-0.3643
pens_won,-0.3681
tackles,0.6738
interceptions,0.2656
blocks,0.6815
tackles_won,0.8694
dribble_tackles,0.9635
dribbles_vs,0.4671
pressures,-0.1355
pressure_regains,0.2134
clearances,0.4266
errors,-0.5331
aerials_won,0.0074
aerials_lost,0.0498
ball_recoveries,0.3739
pens_conceded,2.0027
fouls,0.2106
cards_yellow_red,-0.3235
