position,GK
minutes,1.2054
passes_completed,-0.038
passes,0.1724
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.6286
passes_short,-0.6718
passes_completed_medium,0.0038
passes_medium,-0.1129
passes_completed_long,1.2628
passes_long,2.0075
passes_total_distance,0.5696
passes_free_kicks,2.4088
through_balls,-0.5
passes_pressure,-0.4631
passes_switches,0.2593
crosses,-0.6066
corner_kicks,-0.2996
passes_intercepted,-0.456
passes_blocked,-0.7471
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.6613
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6418
passes_into_penalty_area,-0.6507
progressive_passes,-0.7807
carry_progressive_distance,-0.3214
assisted_shots,-0.6472
fouled,-0.5421
pens_won,-0.3681
tackles,-0.8512
interceptions,-0.8029
blocks,-0.8928
tackles_won,-0.8371
dribble_tackles,-0.8012
dribbles_vs,-0.7535
pressures,-0.9024
pressure_regains,-0.9168
clearances,-0.5694
errors,1.0334
aerials_won,-0.6587
aerials_lost,-0.761
ball_recoveries,0.359
pens_conceded,-0.4889
fouls,-0.8646
cards_yellow_red,-0.3235
