position,CB
minutes,-0.3652
passes_completed,-0.457
passes,-0.4795
dribbles_completed,-0.6354
dribbles,-0.6198
passes_completed_short,-0.5042
passes_short,-0.5062
passes_completed_medium,-0.3823
passes_medium,-0.3851
passes_completed_long,-0.3715
passes_long,-0.4057
passes_total_distance,-0.4425
passes_free_kicks,-0.3392
through_balls,-0.5
passes_pressure,-0.5333
passes_switches,-0.4522
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.6546
passes_blocked,-0.6724
dispossessed,-0.6311
goals,-0.0767
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4651
shots_on_target,-0.3713
sca,-0.6475
gca,-0.525
xg,-0.3207
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5395
passes_into_penalty_area,-0.6203
progressive_passes,-0.5556
carry_progressive_distance,-0.6756
assisted_shots,-0.5921
fouled,-0.0088
pens_won,-0.3681
tackles,-0.2487
interceptions,0.0163
blocks,-0.2971
tackles_won,-0.2192
dribble_tackles,0.1079
dribbles_vs,-0.2576
pressures,-0.6453
pressure_regains,-0.5454
clearances,0.6935
errors,-0.5331
aerials_won,0.3774
aerials_lost,-0.3452
ball_recoveries,-0.0295
pens_conceded,3.2486
fouls,-0.1388
cards_yellow_red,-0.3235
