position,GK
minutes,1.0913
passes_completed,0.4417
passes,0.593
dribbles_completed,0.5479
dribbles,0.5985
passes_completed_short,0.4536
passes_short,0.5994
passes_completed_medium,0.2059
passes_medium,0.2193
passes_completed_long,0.8623
passes_long,1.0655
passes_total_distance,0.574
passes_free_kicks,1.4129
through_balls,-0.073
passes_pressure,0.5319
passes_switches,0.4417
crosses,-0.1695
corner_kicks,-0.3242
passes_intercepted,0.8547
passes_blocked,0.2745
dispossessed,0.3303
goals,0.187
assists,-0.1163
pens_made,0.4563
pens_att,0.3272
shots_total,0.2014
shots_on_target,0.1958
sca,0.0537
gca,-0.2094
xg,0.2002
crosses_into_penalty_area,-0.1802
passes_into_final_third,0.2889
passes_into_penalty_area,-0.2544
progressive_passes,0.1717
carry_progressive_distance,0.0004
assisted_shots,-0.179
fouled,0.6261
pens_won,0.7686
tackles,0.4855
interceptions,0.7998
blocks,0.171
tackles_won,0.9282
dribble_tackles,0.3218
dribbles_vs,0.448
pressures,0.8432
pressure_regains,0.6481
clearances,-0.3948
errors,1.0334
aerials_won,0.5994
aerials_lost,0.2161
ball_recoveries,0.7961
pens_conceded,0.7569
fouls,0.6138
cards_yellow_red,-0.3235
