position,RB
minutes,-0.609
passes_completed,-0.4831
passes,-0.531
dribbles_completed,-0.5347
dribbles,-0.5741
passes_completed_short,-0.6618
passes_short,-0.6828
passes_completed_medium,-0.3277
passes_medium,-0.3706
passes_completed_long,-0.283
passes_long,-0.3476
passes_total_distance,-0.4039
passes_free_kicks,-0.5789
through_balls,-0.2865
passes_pressure,-0.6998
passes_switches,-0.4887
crosses,-0.6066
corner_kicks,-0.3242
passes_intercepted,-0.734
passes_blocked,-0.6973
dispossessed,-0.7273
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.5775
sca,-0.6613
gca,-0.6302
xg,-0.4653
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5395
passes_into_penalty_area,-0.5288
progressive_passes,-0.5816
carry_progressive_distance,-0.5254
assisted_shots,-0.6196
fouled,-0.6691
pens_won,-0.3681
tackles,-0.5123
interceptions,-0.0906
blocks,-0.4886
tackles_won,-0.4546
dribble_tackles,-0.5873
dribbles_vs,-0.6009
pressures,-0.8008
pressure_regains,-0.7904
clearances,-0.1792
errors,0.2502
aerials_won,-0.6032
aerials_lost,-0.6987
ball_recoveries,-0.5339
pens_conceded,-0.4889
fouls,-0.5689
cards_yellow_red,-0.3235
