position,LM
minutes,-0.2241
passes_completed,-0.3095
passes,-0.21
dribbles_completed,-0.2074
dribbles,-0.2086
passes_completed_short,-0.1767
passes_short,-0.1309
passes_completed_medium,-0.406
passes_medium,-0.3138
passes_completed_long,-0.269
passes_long,-0.0982
passes_total_distance,-0.3311
passes_free_kicks,-0.0072
through_balls,-0.2865
passes_pressure,-0.0336
passes_switches,0.241
crosses,0.9048
corner_kicks,0.4124
passes_intercepted,0.2192
passes_blocked,0.3243
dispossessed,0.114
goals,0.0551
assists,-0.1163
pens_made,0.4563
pens_att,0.3272
shots_total,-0.0534
shots_on_target,-0.062
sca,0.0674
gca,-0.3146
xg,-0.0023
crosses_into_penalty_area,0.6602
passes_into_final_third,-0.1858
passes_into_penalty_area,0.3553
progressive_passes,0.0331
carry_progressive_distance,-0.0985
assisted_shots,0.2892
fouled,-0.1104
pens_won,-0.3681
tackles,-0.2487
interceptions,-0.1974
blocks,-0.1056
tackles_won,-0.3075
dribble_tackles,-0.213
dribbles_vs,-0.2004
pressures,0.0439
pressure_regains,-0.1028
clearances,-0.4975
errors,-0.5331
aerials_won,-0.4182
aerials_lost,-0.5115
ball_recoveries,-0.2163
pens_conceded,-0.4889
fouls,-0.2732
cards_yellow_red,2.2462
