position,RW
minutes,-0.6416
passes_completed,-0.634
passes,-0.6605
dribbles_completed,-0.0815
dribbles,-0.0106
passes_completed_short,-0.5146
passes_short,-0.5265
passes_completed_medium,-0.65
passes_medium,-0.672
passes_completed_long,-0.6741
passes_long,-0.6606
passes_total_distance,-0.6788
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.507
passes_switches,-0.5799
crosses,0.0125
corner_kicks,-0.226
passes_intercepted,-0.5354
passes_blocked,-0.2737
dispossessed,-0.1264
goals,0.0551
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.0054
shots_on_target,0.0927
sca,-0.0838
gca,-0.3146
xg,0.07
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.6605
passes_into_penalty_area,-0.1935
progressive_passes,-0.5642
carry_progressive_distance,-0.2887
assisted_shots,-0.0963
fouled,0.0928
pens_won,-0.3681
tackles,-0.6629
interceptions,-0.696
blocks,-0.5524
tackles_won,-0.6311
dribble_tackles,-0.6943
dribbles_vs,-0.62
pressures,-0.2996
pressure_regains,-0.5217
clearances,-0.5899
errors,-0.5331
aerials_won,-0.4922
aerials_lost,-0.4284
ball_recoveries,-0.702
pens_conceded,-0.4889
fouls,-0.327
cards_yellow_red,-0.3235
