position,RB
minutes,0.6829
passes_completed,0.1129
passes,0.1222
dribbles_completed,0.3968
dribbles,0.4462
passes_completed_short,0.5365
passes_short,0.5553
passes_completed_medium,-0.1255
passes_medium,-0.0659
passes_completed_long,-0.3156
passes_long,-0.2894
passes_total_distance,-0.0952
passes_free_kicks,-0.247
through_balls,1.4215
passes_pressure,0.3873
passes_switches,0.0039
crosses,0.3221
corner_kicks,0.0932
passes_intercepted,0.4178
passes_blocked,0.0752
dispossessed,0.7149
goals,1.2415
assists,0.5763
pens_made,-0.2258
pens_att,-0.2444
shots_total,1.3188
shots_on_target,1.433
sca,1.0985
gca,1.3684
xg,1.0394
crosses_into_penalty_area,-0.0868
passes_into_final_third,0.0003
passes_into_penalty_area,0.5687
progressive_passes,0.4574
carry_progressive_distance,0.4988
assisted_shots,1.143
fouled,0.6261
pens_won,0.7686
tackles,0.542
interceptions,0.3012
blocks,0.2348
tackles_won,0.634
dribble_tackles,0.0009
dribbles_vs,0.2001
pressures,0.8907
pressure_regains,0.7508
clearances,-0.3743
errors,-0.5331
aerials_won,0.4514
aerials_lost,0.8815
ball_recoveries,0.1274
pens_conceded,-0.4889
fouls,0.8019
cards_yellow_red,-0.3235
