position,RW
minutes,-0.8539
passes_completed,-0.6863
passes,-0.7371
dribbles_completed,-0.1319
dribbles,-0.0411
passes_completed_short,-0.554
passes_short,-0.589
passes_completed_medium,-0.7028
passes_medium,-0.7271
passes_completed_long,-0.6974
passes_long,-0.7105
passes_total_distance,-0.7216
passes_free_kicks,-0.5789
through_balls,-0.073
passes_pressure,-0.7612
passes_switches,-0.6529
crosses,-0.4973
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.6225
dispossessed,-0.2706
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4063
shots_on_target,-0.1651
sca,-0.3863
gca,-0.2094
xg,-0.3062
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.6139
passes_into_penalty_area,-0.4373
progressive_passes,-0.6422
carry_progressive_distance,-0.5661
assisted_shots,-0.5095
fouled,-0.212
pens_won,-0.3681
tackles,-0.6252
interceptions,-0.696
blocks,-0.8077
tackles_won,-0.6605
dribble_tackles,-0.7477
dribbles_vs,-0.7725
pressures,-0.7317
pressure_regains,-0.7034
clearances,-0.6104
errors,-0.5331
aerials_won,-0.6587
aerials_lost,-0.5531
ball_recoveries,-0.7842
pens_conceded,-0.4889
fouls,-0.7571
cards_yellow_red,-0.3235
