position,CB
minutes,-0.6289
passes_completed,-0.5506
passes,-0.5784
dribbles_completed,-0.6103
dribbles,-0.635
passes_completed_short,-0.6825
passes_short,-0.6847
passes_completed_medium,-0.426
passes_medium,-0.4564
passes_completed_long,-0.3575
passes_long,-0.3891
passes_total_distance,-0.4851
passes_free_kicks,-0.4314
through_balls,-0.5
passes_pressure,-0.6429
passes_switches,-0.4522
crosses,-0.6066
corner_kicks,-0.2996
passes_intercepted,-0.6148
passes_blocked,-0.5478
dispossessed,-0.7032
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.5775
sca,-0.7025
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.3626
passes_into_penalty_area,-0.6203
progressive_passes,-0.521
carry_progressive_distance,-0.5334
assisted_shots,-0.6472
fouled,-0.5929
pens_won,-0.3681
tackles,-0.5311
interceptions,-0.233
blocks,-0.4886
tackles_won,-0.6017
dribble_tackles,-0.3734
dribbles_vs,-0.62
pressures,-0.6842
pressure_regains,-0.6086
clearances,-0.21
errors,0.2502
aerials_won,-0.6032
aerials_lost,-0.5947
ball_recoveries,-0.5003
pens_conceded,-0.4889
fouls,-0.327
cards_yellow_red,2.2462
