position,CB
minutes,-0.2535
passes_completed,-0.2454
passes,-0.2023
dribbles_completed,-0.5095
dribbles,-0.5132
passes_completed_short,-0.4814
passes_short,-0.4602
passes_completed_medium,-0.1638
passes_medium,-0.155
passes_completed_long,0.1872
passes_long,0.2232
passes_total_distance,-0.116
passes_free_kicks,-0.1916
through_balls,-0.5
passes_pressure,-0.4062
passes_switches,0.0768
crosses,-0.4791
corner_kicks,-0.3242
passes_intercepted,-0.1382
passes_blocked,-0.3485
dispossessed,-0.6311
goals,-0.2085
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.3475
shots_on_target,-0.3713
sca,-0.455
gca,-0.4198
xg,-0.176
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.1486
passes_into_penalty_area,-0.4069
progressive_passes,-0.0534
carry_progressive_distance,-0.4963
assisted_shots,-0.4819
fouled,-0.5167
pens_won,-0.3681
tackles,0.109
interceptions,0.0875
blocks,0.0646
tackles_won,0.1338
dribble_tackles,0.3752
dribbles_vs,-0.0287
pressures,-0.2953
pressure_regains,-0.087
clearances,0.7449
errors,-0.5331
aerials_won,0.4144
aerials_lost,-0.1997
ball_recoveries,0.0078
pens_conceded,-0.4889
fouls,0.1568
cards_yellow_red,-0.3235
