position,DM
minutes,2.3283
passes_completed,2.1361
passes,2.1947
dribbles_completed,1.9074
dribbles,1.7255
passes_completed_short,1.8489
passes_short,1.948
passes_completed_medium,2.2
passes_medium,2.3454
passes_completed_long,1.8308
passes_long,1.4562
passes_total_distance,2.1148
passes_free_kicks,-0.1916
through_balls,2.0619
passes_pressure,2.6009
passes_switches,1.8464
crosses,0.5588
corner_kicks,-0.2505
passes_intercepted,3.1187
passes_blocked,2.0436
dispossessed,1.2196
goals,-0.2085
assists,1.0381
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.9659
shots_on_target,0.0927
sca,1.5797
gca,0.5269
xg,0.07
crosses_into_penalty_area,0.5668
passes_into_final_third,3.2206
passes_into_penalty_area,1.3308
progressive_passes,3.3058
carry_progressive_distance,1.6454
assisted_shots,1.088
fouled,0.3976
pens_won,-0.3681
tackles,2.4247
interceptions,3.2574
blocks,2.4686
tackles_won,2.7229
dribble_tackles,2.033
dribbles_vs,2.6794
pressures,2.6124
pressure_regains,2.4106
clearances,0.7962
errors,1.8167
aerials_won,0.6919
aerials_lost,0.7983
ball_recoveries,3.2766
pens_conceded,-0.4889
fouls,1.9577
cards_yellow_red,-0.3235
