position,WB
minutes,1.0495
passes_completed,1.4743
passes,1.4252
dribbles_completed,0.7745
dribbles,0.9488
passes_completed_short,2.22
passes_short,2.1724
passes_completed_medium,1.1874
passes_medium,1.292
passes_completed_long,0.0196
passes_long,0.0015
passes_total_distance,0.9721
passes_free_kicks,-0.1916
through_balls,0.354
passes_pressure,1.2596
passes_switches,-0.0144
crosses,1.8152
corner_kicks,-0.2505
passes_intercepted,1.8874
passes_blocked,1.2712
dispossessed,0.4745
goals,0.187
assists,1.0381
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.221
shots_on_target,0.2473
sca,0.9335
gca,1.1581
xg,0.0989
crosses_into_penalty_area,2.2475
passes_into_final_third,0.6146
passes_into_penalty_area,1.3613
progressive_passes,1.3924
carry_progressive_distance,1.201
assisted_shots,1.1706
fouled,0.1436
pens_won,0.7686
tackles,1.9352
interceptions,1.2985
blocks,1.8942
tackles_won,1.7814
dribble_tackles,2.5142
dribbles_vs,1.8975
pressures,1.2363
pressure_regains,1.5096
clearances,0.7551
errors,-0.5331
aerials_won,0.5994
aerials_lost,0.7983
ball_recoveries,0.9978
pens_conceded,-0.4889
fouls,0.775
cards_yellow_red,-0.3235
