position,CM
minutes,-0.3613
passes_completed,-0.5228
passes,-0.4467
dribbles_completed,-0.283
dribbles,-0.2695
passes_completed_short,-0.3923
passes_short,-0.3075
passes_completed_medium,-0.5553
passes_medium,-0.4856
passes_completed_long,-0.5857
passes_long,-0.5083
passes_total_distance,-0.5738
passes_free_kicks,-0.5605
through_balls,0.1405
passes_pressure,-0.0599
passes_switches,-0.5617
crosses,-0.2788
corner_kicks,-0.2996
passes_intercepted,-0.0985
passes_blocked,0.125
dispossessed,0.3543
goals,-0.0767
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2495
shots_on_target,-0.4229
sca,-0.0976
gca,0.1062
xg,-0.3207
crosses_into_penalty_area,-0.0868
passes_into_final_third,-0.2509
passes_into_penalty_area,-0.224
progressive_passes,-0.1314
carry_progressive_distance,-0.5151
assisted_shots,-0.2616
fouled,0.0674
pens_won,0.7686
tackles,0.4667
interceptions,-0.1618
blocks,-0.2971
tackles_won,0.7223
dribble_tackles,-0.0526
dribbles_vs,0.2955
pressures,0.4716
pressure_regains,0.3003
clearances,-0.3229
errors,-0.5331
aerials_won,1.1175
aerials_lost,1.2141
ball_recoveries,-0.2313
pens_conceded,-0.4889
fouls,0.1031
cards_yellow_red,-0.3235
