position,LM
minutes,-0.5692
passes_completed,-0.3803
passes,-0.4077
dribbles_completed,-0.3585
dribbles,-0.3609
passes_completed_short,-0.272
passes_short,-0.3057
passes_completed_medium,-0.3623
passes_medium,-0.3625
passes_completed_long,-0.5531
passes_long,-0.5277
passes_total_distance,-0.441
passes_free_kicks,-0.3761
through_balls,-0.5
passes_pressure,-0.4982
passes_switches,-0.4887
crosses,-0.1695
corner_kicks,-0.3242
passes_intercepted,-0.4162
passes_blocked,0.0752
dispossessed,-0.4388
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6219
shots_on_target,-0.5775
sca,-0.5238
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.1802
passes_into_final_third,-0.3906
passes_into_penalty_area,-0.3764
progressive_passes,-0.4257
carry_progressive_distance,-0.4679
assisted_shots,-0.537
fouled,-0.2374
pens_won,-0.3681
tackles,0.1278
interceptions,-0.2686
blocks,-0.2971
tackles_won,0.1927
dribble_tackles,0.6426
dribbles_vs,0.0094
pressures,-0.4055
pressure_regains,-0.3478
clearances,-0.2511
errors,0.2502
aerials_won,-0.3257
aerials_lost,-0.4076
ball_recoveries,-0.4405
pens_conceded,0.7569
fouls,-0.2195
cards_yellow_red,-0.3235
