position,CB
minutes,-0.3386
passes_completed,-0.2665
passes,-0.3409
dribbles_completed,-0.4844
dribbles,-0.5436
passes_completed_short,-0.3695
passes_short,-0.4069
passes_completed_medium,-0.1365
passes_medium,-0.202
passes_completed_long,-0.2458
passes_long,-0.3143
passes_total_distance,-0.2463
passes_free_kicks,-0.4498
through_balls,-0.5
passes_pressure,-0.5289
passes_switches,-0.507
crosses,-0.5884
corner_kicks,-0.3242
passes_intercepted,-0.734
passes_blocked,-0.6724
dispossessed,-0.559
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5239
shots_on_target,-0.4744
sca,-0.6475
gca,-0.6302
xg,-0.3641
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.5115
passes_into_penalty_area,-0.5898
progressive_passes,-0.5296
carry_progressive_distance,-0.5179
assisted_shots,-0.6196
fouled,-0.4659
pens_won,-0.3681
tackles,-0.324
interceptions,0.4793
blocks,-0.0843
tackles_won,-0.3369
dribble_tackles,-0.1595
dribbles_vs,-0.4292
pressures,-0.5373
pressure_regains,-0.49
clearances,0.2315
errors,-0.5331
aerials_won,-0.1591
aerials_lost,-0.5323
ball_recoveries,-0.164
pens_conceded,2.0027
fouls,-0.4614
cards_yellow_red,-0.3235
