position,CM
minutes,0.5549
passes_completed,0.1567
passes,0.1041
dribbles_completed,-0.4088
dribbles,-0.4827
passes_completed_short,0.2794
passes_short,0.2867
passes_completed_medium,0.195
passes_medium,0.1917
passes_completed_long,-0.2644
passes_long,-0.3614
passes_total_distance,0.0203
passes_free_kicks,-0.4314
through_balls,-0.5
passes_pressure,0.1506
passes_switches,-0.5434
crosses,-0.5155
corner_kicks,-0.3242
passes_intercepted,0.0604
passes_blocked,0.0502
dispossessed,-0.2465
goals,-0.3403
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5631
shots_on_target,-0.3713
sca,-0.3863
gca,-0.4198
xg,-0.3641
crosses_into_penalty_area,-0.4603
passes_into_final_third,0.0655
passes_into_penalty_area,-0.4983
progressive_passes,0.0937
carry_progressive_distance,-0.479
assisted_shots,-0.4819
fouled,-0.5929
pens_won,-0.3681
tackles,2.2176
interceptions,1.2272
blocks,1.0007
tackles_won,2.1933
dribble_tackles,1.2308
dribbles_vs,1.8021
pressures,1.8779
pressure_regains,2.0708
clearances,0.0261
errors,0.2502
aerials_won,0.1554
aerials_lost,0.8191
ball_recoveries,1.065
pens_conceded,-0.4889
fouls,2.1728
cards_yellow_red,4.8159
