position,LM
minutes,-0.7883
passes_completed,-0.7706
passes,-0.797
dribbles_completed,-0.4088
dribbles,-0.3609
passes_completed_short,-0.7053
passes_short,-0.7086
passes_completed_medium,-0.7483
passes_medium,-0.766
passes_completed_long,-0.716
passes_long,-0.7105
passes_total_distance,-0.775
passes_free_kicks,-0.542
through_balls,-0.5
passes_pressure,-0.7481
passes_switches,-0.6347
crosses,-0.4609
corner_kicks,-0.3242
passes_intercepted,-0.734
passes_blocked,-0.5727
dispossessed,-0.2465
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.5631
shots_on_target,-0.5775
sca,-0.675
gca,-0.6302
xg,-0.4653
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.6884
passes_into_penalty_area,-0.4373
progressive_passes,-0.6941
carry_progressive_distance,-0.6565
assisted_shots,-0.5921
fouled,-0.4659
pens_won,-0.3681
tackles,-0.5311
interceptions,-0.696
blocks,-0.7226
tackles_won,-0.4546
dribble_tackles,-0.6408
dribbles_vs,-0.6772
pressures,-0.5848
pressure_regains,-0.6007
clearances,-0.6104
errors,-0.5331
aerials_won,-0.5107
aerials_lost,-0.4076
ball_recoveries,-0.7991
pens_conceded,-0.4889
fouls,-0.6496
cards_yellow_red,-0.3235
